,post_time,title,content
39846,2017/3/16 14:33:00,台股盤後－升息警報解除股匯齊揚 台積電鴻海聯手衝 大漲97點站上9800,美國聯準會 (Fed) 今 (16) 日凌晨確定升息 1 碼，並釋出今年將升息 3 次的訊息，包括幅度及次數都符合外界預期，在熱錢重新回流推升下，新台幣今 (17) 日早盤一度大升 3 角，台股指數在電子權值股及台塑四寶領軍衝高，最高也漲逾 100 點，順利衝過 9800 點，終場大漲 97.52 點，以 9837.83 點作收，成交值 936.93 億元。<BR> 以中小型股為主的櫃買指數漲幅則是略遜於集中市場，早盤開高後呈現震盪整理。漲幅也小幅收斂，終場上漲 0.58 點，以 136.13 點作收，成交值 264.74 億元。<BR> 台股今天類股漲多於跌，以塑膠類股漲幅最高、達 2.12%；油電燃氣、半導體、貿易百貨、光電、電器電纜等漲幅也超過 1%；電腦設備、其他類、化學、其他電子、電子零組件、汽車、食品、建材營造、紡纖、橡膠、水泥、通信網路、航運、化學生醫、鋼鐵、電子通路、金融、觀光等也均收紅。<BR> 逆勢下跌類股則有造紙、電機機械、玻陶、生醫及資訊服務。<BR> 台積電今天在熱錢簇擁下，領軍多方向 9800 點叩關，股價開小紅緩步走高，終場上漲 3.5 元，順利站上 190 元，也帶動茂矽、旺宏、南亞科、世界先進、聯電、品安、禾瑞亞、九暘、華邦點等均走揚。<BR> 鴻家軍也強勢反彈，儘管廣宇走勢相對疲弱，不過其他集團股在母公司鴻海續強的帶動下，群創、臻鼎 - KY、乙盛 - KY、亞太電、正達、台揚、樺漢、健和等也均收紅。<BR> 傳產族群則由台塑集團表態，台塑四寶包括台塑、南亞、台化及台塑化，漲幅都在 2% 以上；二線塑膠股華夏、國喬、台苯、聯成、炎洲、台達化、大洋、萬洲、台聚、東陽、亞聚等也均上漲逾 1%。<BR> 造紙類股則是持續回檔，僅永豐餘及榮成走揚，台紙、正隆、士紙、華紙、寶隆等仍續跌。<BR> 運達投顧分析師顏逸民表示，短線新台幣升值呈現跌深反彈，今天的大漲也透露出熱錢效應可望持續發酵，而 2 月 2 日及 2 月 10 日，成交值都有 1300 多億元，相較之下，今天的量能還有放大的空間，電子金融傳產族群都有反彈走勢，其中高現金殖利率股最吸金，如果熱錢湧入，加持龍頭權值股，預料指數再衝 9869 點難度並不高。<BR> ? ?
40166,2017/3/20 16:39:00,華南投顧：台股萬點關前謹慎樂觀,美國3月美國密西根大學消費者信心指數初值從2月的96.3點上升至97.6點，但未來5年通膨預期也自2.5%降至2.2%，導致週五美國長債價格上揚、公債殖利率滑落，金融股拉回，四大指數小幅漲跌、陷入盤整。荷蘭大選遏制民粹主義擴散，週五西歐三大指數小幅上漲。<BR>週一(3/20)亞股主要指數漲跌互見；台股加權指數上漲4.28點(+0.04%)，漲/跌家數達369/443家，形成價漲量縮、長下影錘狀小紅K，持續收在五日均線之上，延續多方趨勢。櫃買指數上漲0.06%，漲/跌家數達317/319家，形成價漲量增、長上影小紅K，持續收在五日均線之上，漲多拉回不改多方趨勢。<BR>強勢股：<BR>●光通訊個股表現，波若威(3163)、上詮(3363)、華星光(4979)、科納-KY(4984)等上漲。<BR>●網通轉強，智邦(2345)、友訊(2332)、合勤控(3704)、宇智(6470)、台林(5353)等上漲。<BR>●半導體續強，茂矽(2342)、華邦電(2344)、台勝科(3532)、合晶(6182)、旺宏(2337)上漲。<BR>●其他個股表現者，諸如可成(2474)、穩懋(3105)、華邦電(2344)、TPK-KY(3673)、台郡(6269)、華新科(2492)、為升(2231)、晶華(2707)、威剛(3260)、台燿(6274)等。<BR>弱勢股：<BR>●光學鏡頭漲多拉回，新鉅科(3630)、玉晶光(3406)、先進光(3362)、今國光(6209)等下跌。<BR>●其他個別修正或漲多拉回者，諸如億豐(8464)、台玻(1802)、國建(2501)、碩禾(3691)、新興(2605)、國產(2504)、榮剛(5009)、長華科(6548)、乙盛-KY(5243)等。<BR><BR>加權指數週一(3/20)由於塑化、中華電(2412)、國泰金(2882)等權值上漲撐盤，早盤拉回量縮、尾盤收下影，日K持續守穩各級均線之上，上漲家數相對較多，整體格局延續多方趨勢，萬點關前謹慎樂觀，個股暫看陸續公佈的財報、股利政策表現。<BR>櫃買指數週一半導體等權值上漲帶動下，日K以量價配合格局、再創波段新高138.25點，持續收在各級均線之上，延續多方趨勢，中小型題材股可依基本面擇優操作。<BR>●週二(3/21)台股法說會公司：儒鴻(1476)、東元(1504)、亞德客-KY(1590)、聯電(2303)、台達電(2308)、仁寶(2324)、中華電(2412)、美律(2439)、京元電子(2449)、奇力新(2456)、中壽(2823)、開發金(2883)、兆豐金(2886)、中信金(2891)、聯詠(3034)、緯創(3231)、明泰(3380)、群創(3481)、敦泰(3545)、遠傳(4904)、和碩(4938)、鎧勝-KY(5264)、中磊(5388)、耕興(6146)、力成(6239)、矽力-KY(6415)、矽創(8016)、網家(8044)、振樺電(8114)、南茂(8150)等。<BR>●週二美國重要經濟數據：經常帳。
40905,2017/3/28 08:15:00,【Y早報】台幣創2年半新高 大盤狹幅整理,（開盤日09:00出刊）紐約商業交易所（NYMEX）5月原油期貨下跌0.5%，每桶47.73美元作收；美股漲跌互見，道瓊連8跌下跌45點收在20550點；我國2月景氣連8綠，大環境景氣仍是回升趨勢。<BR> 平均得分：5分<BR> 綜合評析：<BR> 外資現貨連8日買超，期貨未平倉數無顯著變化。大盤指數在萬點關卡前徘徊，以9835點為近期支撐，投資人靜待上攻號角響起。可留意族群為蘋概股、LED股和法人連續買超股！<BR> 國際股市：5分<BR> 1.道瓊工業指數下跌0.22%，作收在20550.98點。<BR> 2.泛歐 Stoxx指數下跌0.4%，收於375.01點。<BR> 3.上証指數下跌0.08%，作收在3266.96點。<BR> 未來的變數：<BR> 1.美國3/29 葉倫發表演說<BR> 2.歐洲3/29 英國啟動脫歐<BR> 3.中國3/31 公布PMI<BR> 籌碼變化：5分<BR> 外資投信同步加碼：旺宏(2337)、聯電(2303)、元大金(2885)<BR> 外資投信同步賣超：東陽(1319)、福興(9924)、皇田(9951)<BR> (註：以各項排名前十名做篩選)<BR> 1.外資: +94.66 億<BR> 2.投信: -3.63 億<BR> 3.融資餘額: +1.79 億<BR> 4.店頭市場: +2.72 億<BR> 5.融券餘額: -1.61 萬張<BR> 6.外資期貨淨留倉: +5.77 萬口<BR> 7.官股券商: -14.49 億<BR> 技術面訊號：5分<BR> 1.加權指數成交金額 884.38 億<BR> 2.加權指數 -26.21 點<BR> 3.收 9876.77 點<BR> 4.KD值 76.19<BR> 5.RSI值 50.68<BR> 消息面多空：5分<BR> 財經頭條：<BR> 工商時報：台幣狂升 創2年半新高<BR> 經濟日報：台幣狂升2.38角 飆上30.25<BR> 利多：<BR> 1.寶徠(1805)均線多頭排列，連3日買氣熱絡，漲停板作收。<BR> 2.光磊(2340)現金殖利率高達18.9%，外資大買2千8百多張，漲停板作收。<BR> 3.旺宏(2337)NOR快顯記憶體需求上升，股價再創波段新高，漲9.05%。<BR> 4.康控-KY(4943)搶食i8防水耳機市場大餅，下半年業績有望爆發，漲6.47%。<BR> 5.華邦電(2344)配息0.6元創16年新高，投信連6買，股價漲5.88%。<BR> 利空：<BR> 1.佳必琪(6197)宣布減資，昨特定賣盤搶出，漲勢中止，建議避開此股。<BR> 2.潤泰全(2915)今年不配發股息，跌破近3個月整理平台，建議避開此股。<BR> 3.晶彩科(3535)股價回落起漲點，主力賣超逾2千張，建議避開此股。<BR> 註:綜合分數表示意義:<BR> 8分以上，暗示行情有過熱疑慮<BR> 5分表示行情中性發展<BR> 2分以下，暗示行情恐過度悲觀<BR> 以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供
41742,2017/4/7 14:24:00,《盤後解析》「彈」洗台股，周線驚險收紅,川習會持續上演中，川普無預警空襲敘利亞，導致國際情勢緊張，台股順勢開低震盪，盤中一度下跌逾百點之多，一度摔下月線關卡，並啟動月線保衛戰，加上新台幣匯價持續走貶，外資追價力道薄弱，導致權值股無力撐盤，但尾盤跌幅收斂，終場台股收跌24.43點、報在9873.37點、成交量996.36億元，台股周線收驚險收紅、本周指數漲61.85點。<BR> 台股今日權值股無力，台積電 (2330) 、聯電 (2303) 壓低震盪，股價小跌，鴻海 (2317) 、聯發科 (2454) 、華碩 (2357) 等亦壓回修正，反倒是股王大立光 (3008) 盤中翻紅，股價逆勢走揚，終場收在4700元，上漲2.17%，宏達電 (2498) 也在3月營收雙成長下，股價一度重回80元大關，整場逆勢抗跌。<BR> 就今日盤面來說，電子股跌多漲少，僅光電、網通等族群表現有撐，非電子股則有電機、百貨、油電以及觀光股相對抗跌。<BR> 目前時序正值3月營收公布，首季財報也即將在下周全數公布完畢，使得近期財報亮眼個股股價表現尤佳，尤其是中小型個股更為明顯，包括網通股的昇達科 (3491) 、智邦 (2345) 、明泰 (3380) 、眾達-KY (4977) 等強勢走揚，其餘還有智伸科 (4551) 、亞德-KY (1590) 、邑錡 (7402) 、德微 (3675) 、偉詮電 (2436) 等個股強勢大漲。<BR> 美國無預警襲擊敘利亞，導致國際情勢緊張，加上聯準會向市場提出的明顯風險意識以及近期稅改方案可能的延宕，也使美股走勢進一步加大震盪，短線上攻難度增加，台股連動美股明顯，也恐使震盪風險加劇。<BR> 分析師指出，目前美股短期承壓，加上亞幣普遍呈現貶值，使得法人普遍逢高調節，短期預計盤勢震盪加劇，但加權指數今收盤守住月線支撐，外資也未顯著翻空操作，預期後市仍呈高檔震盪整理格局，建議近期先調節持股，避開匯損金額較大的公司，並留意3 月營收優於預期的公司。
45550,2017/5/12 18:58:00,台股拚轉骨 外資持股大換血 三大法人買超35億元,台股今 (12) 日在萬點附近進行整理，台積電及鴻海小幅回檔，鴻家軍、矽晶圓及金融股順勢接棒，終場小跌 14.66 點，以 9986.82 點作收，日 K 線連 3 紅。三大法人同步買超，外資買超 17.11 億元，投信買超 2.23 億元，自營商買超 16.16 億元，合計買超 35.51 億元。<BR> 期貨部分，三大法人則是土洋對作，外資加碼多單 403 口，淨部位多單回升到 6 萬口之上，來到 60020 口；投信加碼空單 32 口，淨部位空單來到 34222 口；自營商減碼多單 1138 口，淨部位多單降到 1561 口，合計三大法人減碼多單 767 口，淨部位多單為 27359 口。<BR> 外資一反之前都已買超電子權值股來推升指數，今天明顯轉為加碼低位階電子股，包括聯電、南電、華亞科、旺宏、華邦電、宏?、南茂等；另外金融股也持續獲得外資青睞，中信金躍居外資買超首位，新光金、元大金、台新金、合庫金、華南金、開發金、兆豐金、永豐金、國泰金及國票金等，也都是外資加碼標的。<BR> 至於面板雙虎友達及群創則是持續遭外資大舉提款，群創 2 天遭外資大賣近 11 萬張，友達也遭賣超約 4 萬張。<BR> ETF 部分，外資中止連續 12 天買超台灣 50；槓桿幅度較大的台灣 50 正 2，外資則是連續 3 天賣超；至於看空的台灣 50 反 1，外資則是連續 9 天賣超。<BR> 外資集中市場買超第 1 名為中信金，買超張數 16065 張，第 2 名富邦上証正 2，買超 14047 張，第 3 名元大滬深 300 正 2，買超 9078 張，第 4 名聯電，買超 7624 張，第 5 名晶電，買超 7471 張。6 到 10 名依序為，南亞科，買超 6323 張；旺宏，買超 5504 張；彰銀，買超 5293 張；統一，買超 4440 張；華邦電，買超 4417 張。<BR> 外資集中市場賣超第 1 名群創，賣超張數 35822 張，第 2 名友達，賣超張數 8699 張，第 3 名玉山金，賣超 4511 張，第 4 名日月光，賣超 3007 張，第 5 名富邦金，賣超 2982 張。6 到 10 名依序為，鴻海，賣超 2656 張；鴻準，賣超 2396 張；微星，賣超 2370 張；英業達，賣超 2278 張；正新，賣超 2061 張。<BR> 法人表示，台股對於萬點沒有太大的恐懼感，不過因為昨天攻上萬點的主力是台積電、鴻海及大立光等電子三寶，因此外資今天將資金移往漲幅相對落後的低位階股，包括 DRAM、LED 及金融，同時出脫產業景氣已有轉空的面板，預料經過換手後，指數重新站回萬點並沒有太多問題。
45551,2017/5/12 18:58:00,台股拚轉骨 外資持股大換血 三大法人買超35億元,台股今 (12) 日在萬點附近進行整理，台積電及鴻海小幅回檔，鴻家軍、矽晶圓及金融股順勢接棒，終場小跌 14.66 點，以 9986.82 點作收，日 K 線連 3 紅。三大法人同步買超，外資買超 17.11 億元，投信買超 2.23 億元，自營商買超 16.16 億元，合計買超 35.51 億元。<BR>期貨部分，三大法人則是土洋對作，外資加碼多單 403 口，淨部位多單回升到 6 萬口之上，來到 60020 口；投信加碼空單 32 口，淨部位空單來到 34222 口；自營商減碼多單 1138 口，淨部位多單降到 1561 口，合計三大法人減碼多單 767 口，淨部位多單為 27359 口。<BR>外資一反之前都已買超電子權值股來推升指數，今天明顯轉為加碼低位階電子股，包括聯電、南電、華亞科、旺宏、華邦電、宏?、南茂等；另外金融股也持續獲得外資青睞，中信金躍居外資買超首位，新光金、元大金、台新金、合庫金、華南金、開發金、兆豐金、永豐金、國泰金及國票金等，也都是外資加碼標的。<BR>至於面板雙虎友達及群創則是持續遭外資大舉提款，群創 2 天遭外資大賣近 11 萬張，友達也遭賣超約 4 萬張。<BR>ETF 部分，外資中止連續 12 天買超台灣 50；槓桿幅度較大的台灣 50 正 2，外資則是連續 3 天賣超；至於看空的台灣 50 反 1，外資則是連續 9 天賣超。<BR>外資集中市場買超第 1 名為中信金，買超張數 16065 張，第 2 名富邦上証正 2，買超 14047 張，第 3 名元大滬深 300 正 2，買超 9078 張，第 4 名聯電，買超 7624 張，第 5 名晶電，買超 7471 張。6 到 10 名依序為，南亞科，買超 6323 張；旺宏，買超 5504 張；彰銀，買超 5293 張；統一，買超 4440 張；華邦電，買超 4417 張。<BR>外資集中市場賣超第 1 名群創，賣超張數 35822 張，第 2 名友達，賣超張數 8699 張，第 3 名玉山金，賣超 4511 張，第 4 名日月光，賣超 3007 張，第 5 名富邦金，賣超 2982 張。6 到 10 名依序為，鴻海，賣超 2656 張；鴻準，賣超 2396 張；微星，賣超 2370 張；英業達，賣超 2278 張；正新，賣超 2061 張。<BR>法人表示，台股對於萬點沒有太大的恐懼感，不過因為昨天攻上萬點的主力是台積電、鴻海及大立光等電子三寶，因此外資今天將資金移往漲幅相對落後的低位階股，包括 DRAM、LED 及金融，同時出脫產業景氣已有轉空的面板，預料經過換手後，指數重新站回萬點並沒有太多問題。
45810,2017/5/15 15:54:00,外資上週買超226.07億元 本週焦點看MSCI,（中央社記者田裕斌台北2017年5月15日電）根據台灣證券交易所統計，外資上週在集中市場買超新台幣226.07億元，買超中信金居冠；累計今年至5月12日止，外資買超2425.55億元。<BR>截至5月12日，外資持股總市值12兆2734.28億元，占全體上市股票市值的41.58%，較5月5日增加2277.24億元。<BR>中國信託台灣活力基金經理人周俊宏表示，市場短期將聚焦16日MSCI半年度權重調整，預期A股納指的機率不低；一旦入列，恐會對台韓造成資金排擠效應，但觀察外資未平倉淨多單仍逾6萬口，顯示外資態度仍然偏向樂觀。<BR>摩根台灣金磚基金經理人葉鴻儒認為，台股在全球股市中表現不俗，又相對具有投資價值；目前台股本益比僅14倍左右，約來到15年平均水位，預估今年整體殖利率有逾4%的水準，仍相當具有投資價值。<BR>外資上週自集中市場買超最多的前3名上市公司及張數分別為中信金7萬1636張、聯電4萬5459張、元大金4萬3434張。<BR>外資上週自集中市場賣超最多的前3名上市公司及張數分別為群創16萬627張、友達7萬3850張、玉山金3萬3503張。
48745,2017/6/5 08:30:00,【統一證券晨訊】台股題材眾多 仍有高點可期,日期：2017年 6月 5日<BR>※盤勢分析<BR>台股題材眾多，仍有高點可期<BR>※昨日盤勢<BR>受惠國際股市走高，上周六台股獨家開市以上漲3點的10155點開出後，早盤一度再創新高至10164點，但因周六外資休假，成交量能驟降，指數上下波動僅有24點，權值股除和泰車呈顯漲多回檔外，多數僅在1%以內波動，內資為主的中小型股為盤面焦點，包括貿聯、聯亞、環球晶皆表現不俗，終場加權指數以小漲作收。觀察盤面變化，三大類股當中電子類上漲0.09%，傳產類下跌0.06%，金融類上漲0.2%。次族群部分，造紙、玻陶、電機機械類分別上揚0.90%、0.85%、0.56%較強，而汽車、油電燃氣、貿易百貨類分別下跌2.38%、0.47%、0.45%表現較為弱勢。終場指數上漲5點，收在10158點，成交量能為458億元。<BR>※資金動向<BR>三大法人合計買超3.13億元。其中外資買超0.64億元，投信賣超6.64億元，自營商買超9.12億元。外資買超前五大為華邦電、南亞科、聯發科、智邦、聯電；賣超前五大為旺宏、第一金、中鋼、大聯大、國產。投信買超前五大為旺宏、新唐、中華、信昌電、燿華；賣超前五大為國泰金、京元電子、晶電、台燿、長榮。資券變化方面，融資增5.03億元，融資餘額為1420.66億元，融券減0.58萬張，融券餘額為37.92萬張。外資台指期部位，淨多單增加506口，淨多單部位56477口。借券賣出金額為1.1億元。<BR>※今日盤勢分析<BR>美國FED升息議題已經為市場接受，利空鈍化，加上景氣復甦，推動國際股市持續走高，截至上周收盤，美股三大指數(DOWJONES、NASDAQ、SP500)、德國指數、韓國指數、印度指數皆創歷史新高，而美股費城半導體指數、日本指數、恆生指數收盤也為近期新高，帶動台股近期也創下17年指數新高，即便周六台股獨家開市，開盤仍見10164近期高點。針對後市觀察，分析如下：<BR>第一、國際股市部份。美國公布五月非農就業人口僅增加13.8萬人，低於市場預估18.2萬人，但五月失業率從4.4%降至4.3%，為16年新低，由於非農就業數據不佳可能將影響美國聯準會下半年升息的腳步，延續市場資金活水；此外，美國總統川普宣布退出巴黎氣候協定，強化美國製造議題及解除美國部份製造業限制，可望刺激美國企業投資。<BR>第二、除權息行情開始啟動，6/3日為高價股聯亞 (3081) 發放現金八元，殖利率2.4%，開盤即填息，為即將到來的除權息行情揭開序幕，6/5日除權息個股為富邦媒、創意等，6/6日為京城銀，而台股殖利率5%以上的個股近500家，在除權息行情下，指數將有明顯支撐。<BR>第三、上周六盤面觀察，雖然台股獨家開市，量能驟降，但中小型股表現相當亮眼，各擁題材發揮，如光通訊的聯亞、華星光，矽晶圓合晶、環球晶、台勝科，TESLA概念股貿聯-KY、乙盛-KY，食品股安心、王品等，而櫃買指數上漲0.8%，外資重權值股較無表現。<BR>第四、技術面觀察。上周六指數盤中仍創新高10164點，目前短、中、長期均線皆呈現多頭排列，KD指標雖在高檔但並未鈍化，台股仍有高點可期。<BR>※投資策略<BR>上周六台股獨家開市，一如以往成交量驟降，但內資著墨的中小型股各擁題材表現，表現仍佳。目前技術面來看，台股均線呈現多頭排列，循五日線向上攻擊，預計台股仍有高點可期。目前時序進入六月，除權除息行情啟動，台股殖利率高，亦為指數重要支撐力道；此外，WWDC召開、蘋概股業績題材及重量級公司5月營收轉佳，台股題材眾多；建議選股上以業績題材股作為優先考量，選股上可留意蘋果概念股、自行車、餐飲及記憶體等族群，高殖利率概念股也可提前布局。
49679,2017/6/10 12:00:00,《業績-半導體》聯電、世界營收旺，6月戰新高,晶圓代工廠聯電 （2303） 及世界先進（5347）昨（9）日公告5月合併營收均較4月成長，顯示這波晶圓代工市場確定在4月觸底，5月之後將開始進入旺季。以聯電及世界先進的接單情況來看，6月營收將有明顯成長動能，而且可望同步創下單月營收歷史新高紀錄。<BR> <BR> 聯電昨日公告5月合併營收月增4.9％達125.12億元，較去年同期下滑1.5％。累計前5月合併營收達618.56億元，年增6.9％。聯電第二季展望不看淡，預估晶圓出貨量均上季持平，以美元計價的晶圓平均銷售價格也與上季持平，晶圓代工產能利用率達90％以上，等於營收將與第一季持平，法人推算預估6月營收應可站上130億元，可望改寫單月營收歷史新高紀錄。<BR> 另外，聯電今年在先進製程的推進順利，正式跨入14奈米，傳出獲得比特幣挖礦機特殊應用晶片（ASIC）代工訂單。對聯電來說，14奈米製程近期已量產出貨，第二季出貨量將較第一季明顯成長，也成為推升營運不淡的主要原因之一。<BR> 世界先進公告5月合併營收月增15.0％達19.71億元，但與去年同期相較仍下滑10.8％。累計前5月合併營收達99.49億元，較去年同期減少5.9％。世界先進副總經理曾棟樑表示，5月營收優於4月，主要是晶圓出貨較4月增加所致。<BR> 世界先進指出，因客戶端仍在進行庫存調整，預估營收將介於58.5?62.5億元間，較第一季小幅下滑0.2?7.4％。然而以4月及5月營收表現來看，法人推估6月合併營收將介於21.65?25.65億元間，等於月增1成以上，由於智慧手機及液晶電視面板驅動IC需求回升，法人預估6月營收創新高機率大增。<BR> 法人指出，智慧手機及液晶電視採用的LCD驅動IC庫存，已順利在5月底及6月初去化完成，世界先進6月產能利用率已回升至接近滿載。世界先進積極卡位的指紋辨識IC代工市場，訂單能見度已達第三季底，等於投片將在7月後明顯放量，下半年營運表現將見到明顯好轉。(新聞來源：工商時報─記者涂志豪╱台北報導)
50732,2017/6/17 10:56:00,《科技》半導體設備出貨，逾16年新高,國際半導體產業協會（SEMI）昨（24）日公布5月份北美半導體設備商出貨金額達22.730億美元，較4月的21.364億美元成長6.4％，與去年同期的16.015億美元相較大幅成長41.9％，並創下2001年3月以來逾16年新高紀錄。<BR> SEMI台灣區總裁曹世綸表示，北美半導體設備製造商出貨金額連續4個月成長，年增逾4成，背後主要驅動力來自記憶體加碼投資3D NAND技術及產能，以及晶圓代工廠在先進製程的持續投資。<BR> 事實上，半導體設備出貨水準已連續3個月超過20億美元，也是近16年來難得一見的榮景，除了顯示出半導體市場基本面穩固之外，資料存取記憶體及智慧型手機處理器的強勁市場需求，持續帶動半導體設備的大量投資。<BR> 法人表示，台積電、三星、英特爾等3大半導體廠，在10奈米及7奈米先進製程的投資不手軟，今年又開始建置支援極紫外光（EUV）微影技術的生產線，半導體設備出貨金額可望持續創高到下半年，因此，半導體資本支出概念股下半年應有不錯表現，包括無塵室工程設備廠漢唐、晶圓傳載供應商家登、設備代工廠京鼎及帆宣、半導體檢測廠閎康及宜特等，今年營運持續看旺。<BR> 若分析目前半導體設備的投資，DRAM廠今年雖然沒有新建晶圓廠計畫，但主要投資重點在於1x奈米製程微縮及設備升級。NAND Flash廠則全力調整現在產能，將2D NAND產能持續轉向3D NAND，晶圓廠內設備要大幅更新升級，自然要擴大採購新設備。<BR> 晶圓代工廠今年主要投資包括快速拉高10奈米產能，以及加快7奈米的研發速度。由於台積電、格羅方德（GlobalFoundries）、三星等都計畫在明年進入7奈米世代，且將在後年推出支援部分EUV微影製程的7奈米產能，所以今年下半年到明年上半年，先進製程半導體設備投資力道將愈來愈大。<BR> 此外，大陸的新12吋晶圓廠正在積極興建當中，包括台積電、英特爾、力晶、聯電、格羅方德、中芯、紫光等業者開始建廠及擴產，預估有超過10座12吋廠正在加快興建。SEMI也預估，2017~2020年的這4年當中，全球將有62座新晶圓廠持續投產，其中光是中國大陸地區，就會有高達27座新晶圓廠興建並陸續進入量產，美國也有10座晶圓廠正在興建，台灣地區將會建置至少9座晶圓廠，這都會對半導體設備產業營運帶來強勁支撐。(新聞來源：工商時報─涂志豪╱台北報導)
51351,2017/6/21 14:59:00,【Y晚報】油價進入空頭市場 被動元件逆勢開漲,（開盤日15:30出刊）油價「跌跌」不休，壓低了能源股，拖累美國股市周二收低，自高點開始下滑，原油產量有上升跡象此為利空，代表原油進入了空頭市場；美國四大指數皆下跌，跌幅介於0.29~1.2%之間。今(21)日台股在被動元件雙雄帶領下，帶領大盤從盤中的最低點一路往上拉回，終場以10349點作收，上漲25點，成交量為1083億。<BR> 以盤面類股來看，其中以玻璃陶瓷、鋼鐵工業類股表現最為亮眼。玻璃陶瓷以中釉(1809)最為出色漲幅4.52%，以11.55元作收。而鋼鐵工業以豐達科(3004)最為出色漲幅4.71%收在53.4點，其次是燁輝(2023)、第一銅(2009)。其他電子則相對弱勢，無敵(8201)與同開(3018)跌幅分別是5.52%及1.4%。<BR> 台股盤中熱門股，被動元件雙雄之一的國巨(2327)，受惠於被動元件缺貨的關係，19日正式發出漲價通知函，以需求旺盛為由，調漲MLCC報價15~30%甚至更高漲幅較第一波漲幅翻倍以上，約有兩成左右規格的產品受惠，今日大漲9.85%，收在111.5點。同樣是被動元件雙雄之一的華新科(2492)，昨日召開股東會通過現金減資加上配息，每股發約新台幣1.82元。在產能布局，華新科表示因應下半年需求，在全球靈活調度包括積層陶瓷電容(MLCC)和晶片電阻產能射頻產品去年已積極擴充產能，期盼今年下半年旺季可提升產能利用率，今日股價漲幅4.95%。<BR> 美股昨日受到能源股的拖累，似乎即將計入盤整階段，其中NASDAQ及Russell 2000都比SP500更為弱勢，都以陷入了20天以上的盤整區區間了。外資動向方面今日大買24億，權值股方面鴻海(2317)及台積電(2330)都以下跌收場，跌幅分別是1.31%以及0.46%，值得注意的是明天將是鴻海股東會，是否會有更進一步的消息，須持續關注。台股加權雖然還是在上漲階段，但上櫃及金融股早已陷入盤整，所以除非是台股加權有特別利多或是歐美股能轉危為安，否則台股加權陷入區間震盪的機率將漸漸提高！<BR> 1.熱門股：群創(3481)、友達(2409)、聯電(2303)、鴻海(2317)、彩晶(6116)<BR> 2.強勢股：瑞利(1512)、展匯科(6594)、正峰新(1538)、弘捷(6101)、福大(4402)<BR> 3.弱勢股：點晶(3288)、元勝(4419)、清惠(5259)、華研(8446)、憶聲(3024)<BR> 三大法人合計：+52.9億<BR> 外資：+24.5億<BR> 投信：+2.2億<BR> 1.你制裁 我賣債！俄羅斯信用風險飆至3個月新高<BR> 2.看LED市況 上半年供不應求 Q3還OK 明年淡季恐有壓<BR> 3.〈房產〉澳洲最「不」宜居的城市 墨爾本將奪下 TOP.1！<BR> 4.民調：57%美民眾更相信科米 川普支持率剩下36%<BR> 5.美頁岩油也快吃不消！專家：油價若跌到3字頭 不會持久<BR> 6.〈宏?股東會〉陳俊聖：沒胃口大型併購 轉型過程可負擔仍會再進行<BR> 7.〈A股納MSCI〉權重仍低 外銀短期看好估值便宜的H股<BR> 8.〈A股納MSCI〉若A股納入比例提高至100% 將有3000億美元資金流入中國<BR> 9.福特Focus將中國製造！豪賭美國消費者買帳<BR> 10.〈中鋼股東會〉台塑河靜鋼廠可突破東協貿易障礙 並提供練兵機會<BR> 以上內容由Yahoo!奇摩股市與CMoney理財寶 聯合提供
