,post_time,title,content
15173,2016/6/22 20:06:00,台股漲31.40點 收8716.25點,"（中央社2016年6月22日電）加權指數今天開盤為8,675.12 點，盤中最高 8,716.25 點，最低 8,653.04點，收盤指數 8,716.25 點，上漲 31.40 點，成交值為新台幣 701.29 億元；不含金融保險股指數7,416.55點，上漲 29.79 點。<BR>收盤時上漲家數 2,075 檔，下跌 2,404 檔，持平者 614 檔。<BR>成交量前10名個股依次為：華亞科 （3474 ）、T50反1 （00632R）、滬深2X （00637L）、晶電 （2448 ）、中信金 （2891 ）、上証2X （00633L）、台積電 （2330 ）、友達 （2409 ）、宏?? （2353 ）、聯電 （2303 ）。<BR>成交值前10名個股依次為：台積電 （2330 ）、華亞科 （3474 ）、鴻海 （2317 ）、宏達電 （2498 ）、大立光 （3008 ）、T50反1 （00632R）、儒鴻 （1476 ）、可成 （2474 ）、聯發科 （2454 ）、富邦金 （2881 ）。<BR>市值前10名個股依次為：台積電 （2330 ）、鴻海（2317 ）、中華電 （2412 ）、台塑化 （6505 ）、台塑 （1301 ）、南亞 （1303 ）、台化 （1326 ）、國泰金 （2882 ）、富邦金 （2881 ）、大立光 （3008 ）。<BR>外資買超53.86億元、投信買超2.67億元、自營商（自行買賣）買超4.20億元、自營商（避險）賣超6.63億元。"
15183,2016/6/23 06:19:00,聯電ADR22日上漲0.01美元漲幅0.51%折台股12.63元,(中央社台北2016年 6月23日電)聯電在NYSE掛牌 ADR以1.96美元作收，上漲0.01美元，漲幅 0.51%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 6月22日新台幣匯市收盤價32.221元計算，相當台股聯電每股為 12.63元。<BR>最近10個交易日行情如下：<BR> 聯電 ADR 近十個交易日行情 交易日收盤價漲跌漲跌幅%匯率折台股06/221.960.010.5132.22112.6306/211.950.010.5232.25812.5806/201.940.042.1132.25612.5206/171.900.021.0632.38512.3106/161.88-0.05-2.5932.39112.1806/151.930.021.0532.44112.5206/141.91-0.05-2.5532.42312.3906/131.960.010.5132.43512.7106/101.95-0.06-2.9932.22512.5706/092.01-0.01-0.5032.22512.95
15273,2016/6/23 15:03:00,【Y晚報】追價意願低 大盤小跌39點,（開盤日15:30出刊）英國脫歐公投將在台北時間星期五中午左右會有大致結果！然而，昨天有說過「市場往往是反應未來」，昨晚英鎊再度創了波段新高，台股昨日也反彈創高，幾乎全球股匯市都提前反應英國留歐這利多，那麼，明天是否以大漲反應也就不是那麼絕對了！但長線來看，英國留歐對全球經濟是好事一樁！<BR>回到台北股市，今日小跌39點，終場收8676點，成交量萎縮至591億！儘管昨日封閉端午節後的跳空缺口，但緊接著又將面對前高8754的解套賣壓，再加上大盤已連續反彈四個交易日，量能遲遲無法放大，在追價意願低落的狀況下，今日的小幅回檔也就屬於自然現象！<BR>大盤觀望氣氛濃，各大類股普遍走跌，然而，股王大立光(3008)卻逆勢創高，可見外資仍看好其下半年雙鏡頭商機！另一多頭指標為鴻海(2317)，今日大漲1.72%，董事長郭台銘昨日霸氣喊話：「股價不到200，不會退休」！激勵鴻海集團股價走揚，建漢(3062)大漲3.52%，亞太電(3682)、廣宇(2328)、鴻準(2354)等，股價都守在平盤以上。<BR>從OTC來看，以生技族群相對抗跌！展旺( 4167 )與國際藥廠簽合作契約，授權在美銷售美洛培南針劑產品，有助於提升針劑產品的平均單價與銷售量，激勵今日股價直奔漲停！至於訊聯(1784)、浩鼎(4174)、創源(4160)、聯合(4129)等，都有3%以上的漲幅！<BR>目前大盤目前仍守穩月線之上，且外資期現貨仍偏多，多頭格局不變！比較需要注意的是，在量能無法有效放大之下，短線滿容易出現拉回取量的情況。因此操作上，追高就是比較不聰明的作法，寧願等待強勢股拉回10日線附近再做承接，會是比較穩健的方式！<BR>1.熱門股： 滬深2X(00637L)、T50反1(00632R)、鴻海(2317)、上証2X(00633L)、聯電(2303)<BR>2.強勢股：展旺(4167)、揚明光(3504)、聯一光(3441)、同欣電(6271)、盟立(2464)<BR>3.弱勢股：單井(3490)、聯亞(3081)、F-英瑞(1592)、友通(2397)、環泰(4207)<BR>三大法人合計：+26.94 億<BR>外資：+34.01 億<BR>投信：+3.12 億<BR>1.郭董放話：夏普OLED面板明年出貨<BR>2.和大今年季季高，爭取BorgWarner新單<BR>3.受惠客戶需求暢旺，智易(3596)布局新興市場開花結果<BR>4.今年GDP保1夢碎？元大寶華估0.9%<BR>5.超眾(6230)下半年業績將優於上半年<BR>以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供<BR>
15296,2016/6/23 20:13:00,台股跌39.57點 收8676.68點,"（中央社2016年6月23日電）加權指數今天開盤為8,706.08點，盤中最高8,711.21點，最低8,662.78點，收盤指數8,676.68點，下跌39.57點，成交值為新台幣591.90億元；不含金融保險股指數7,382.40點，下跌34.15點。<BR>收盤時上漲家數1,810檔，下跌2,618檔，持平者585檔。<BR>成交量前10名個股依次為：滬深2X（00637L）、T50反1（00632R）、鴻海 (2317) 、上証2X（00633L）、聯電 (2303) 、友達 (2409) 、台灣50 (0050) 、華亞科 (3474) 、中信金 (2891) 、群創 (3481) 。<BR>成交值前10名個股依次為：鴻海 (2317) 、台積電 (2330) 、台灣50 (0050) 、宏達電 (2498) 、大立光 (3008) 、上証2X（00633L）、T50反1（00632R）、儒鴻 (1476) 、滬深2X（00637L）、華亞科 (3474) 。<BR>市值前10名個股依次為：台積電 (2330) 、鴻海 (2317) 、中華電 (2412) 、台塑化 (6505) 、台塑 (1301) 、台化 (1326) 、南亞 (1303) 、國泰金 (2882) 、大立光 (3008) 、富邦金 (2881) 。<BR>外資買超34.02億元、投信買超3.12億元、自營商（自行買賣）買超4.63億元、自營商（避險）賣超14.83億元。"
15308,2016/6/24 06:45:00,聯電ADR23日上漲0.03美元漲幅1.53%折台股12.81元,(中央社台北2016年 6月24日電)聯電在NYSE掛牌 ADR以1.99美元作收，上漲0.03美元，漲幅 1.53%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 6月23日新台幣匯市收盤價32.190元計算，相當台股聯電每股為 12.81元。<BR>最近10個交易日行情如下：<BR> 聯電 ADR 近十個交易日行情 交易日收盤價漲跌漲跌幅%匯率折台股06/231.990.031.5332.19012.8106/221.960.010.5132.22112.6306/211.950.010.5232.25812.5806/201.940.042.1132.25612.5206/171.900.021.0632.38512.3106/161.88-0.05-2.5932.39112.1806/151.930.021.0532.44112.5206/141.91-0.05-2.5532.42312.3906/131.960.010.5132.43512.7106/101.95-0.06-2.9932.22512.57
15329,2016/6/24 08:06:00,經濟日報晨訊,"◆華航大罷工，67班停飛，桃園、松山起非班次全數取消，2萬名旅客受影響，公司強調將全力協助轉搭其他航班。<BR> ◆英公投結果，英鎊現端倪，金融業者加班派人緊盯開票，隨時回傳消息並據此交易…。<BR> ◆美裁定陸鋼材傾銷。<BR> ◆房市交易回溫，新房貸連三增，受惠央行3月降息、鬆綁信用管制，五大銀行承作金額創近一年半新高，本月可望續熱。<BR> ◆林全：改革華航，就是現在，昨深夜發布三點裁示，要新經營團隊將整頓列為要務，儘速恢復正常營運。<BR> ◆中鋼斥資40億，發展太陽能，籌組電力公司，要在80公頃廠房屋頂鋪設裝置，每年發電1億度，有餘還可賣給台電。<BR> ◆特斯拉下大單，和大赴美設廠，客戶規模已大到無法忽視，下月新單量逾30萬輛就擴產，預計投入16億元。<BR> ◆鴻海擬打呆，夏普砍7000員工，日本股東會透露，加速調體質，瞄準呆帳、呆料下手，改善負債情況。<BR> ◆年金改革，總統堅持四原則，強調秉持財務穩健照顧弱勢縮小職業差別與透明公開，建立永續發展制度。<BR> ◆復旦大學經濟學院院長張軍：陸經濟轉型，台灣可參與。<BR> ◆公投賭盤熱，博弈業大贏家，完美未知事件推波助瀾，投注總金額上看2900萬美元，75%民眾押寶英將留歐。<BR> ◆美就業強健，上周初領失業金人數降至八周新低，製造業加速擴張，6月PMI升至51.4，三個月來最佳。<BR> ◆亞太原油需求增，油國新戰場，中國、印度富裕效應，進口量達西半球兩倍。<BR> ◆歐元區綜合PMI下滑。<BR> ◆亞企投資減，經濟陷惡性循環，看淡景氣緊抱現金，造成產能過剩、就業不足、需求不足，專家：低成長期還有好一陣子。<BR> ◆Line微信廣告財，僅金山一角，平台提供上億用戶客製化服務，歐美同業無法望其項背。<BR> ◆美評比汽車品質，起亞奪冠。<BR> ◆亞投行首批四貸款案，拍板，總額163億元，25日首屆年會將批准，各成員國財長等大咖將出席，全年放款額估384億元。<BR> ◆上海副市長，屠光紹將接中投總座。<BR> ◆陸攻太陽能，設六大重點區，發展策略由量轉質，今年發電量規模估增42%，北京、上海等地蓋電廠數不設限。<BR> ◆陸資蜂擁，港股通額度快沒了，以周三淨流入163億元推算，餘額可能提前到8月中耗盡，將出現「能賣不能買」現象。<BR> ◆A股IPO募資額大減八成。<BR> ◆機器人企業…小而不美，相關公司逾800家，一哥營收僅日本龍頭九分之一，近半數沒有產品。<BR> ◆國際板債保單，壽險業新寵，搶搭「類保本」熱潮，國壽率先推出商品，規模達15億元，三商美邦、台壽下季跟進。<BR> ◆銀行賣保單，金管會設防火牆，透過修法加強監管，切割本業與保險業務，避開行銷風險。<BR> ◆國碩董事改選，公司派大勝，11席董事取得10席，前董座陳繼仁家族掌握五席，前主管李朝欽放棄參選，傳達無意對立態度。<BR> ◆拼省稅，遠東新加碼越南149億，相中四大優勢，投資瓶用聚酯粒工廠，估二年內完工，可望創造年產值百億元。<BR> ◆IC設計業將訪經部，促鬆綁陸資，聯發科強調和大猩猩競爭要有彈性，不要自綁手腳，阻斷人才回台。<BR> ◆5月工業指數終結連12黑。<BR> ◆面板雙虎出貨飆，受惠大陸液晶電視促銷，友達、群創業績進補。<BR> ◆瑞銀看台股，雙多加持，董成康：受惠下半年基期低、外資參與除權息，資金將回籠，內需消費股沾光。<BR> ◆89檔融券回補，有望軋空，台塑化、台化、台灣大等上市櫃股，表現添想像空間。<BR> ◆神基迎換機潮，旺到明年，強固型筆電受惠Win 10效應，導入雲端、物聯網，下半年營收看增二成。<BR> ◆宏達電今股東會，VR聚焦，部門分拆議題、首季虧損受關切，王雪紅將上火線說分明。<BR> ◆其陽接單熱，營運喊燒。<BR> ◆智冠邁向利潤中心制。<BR> ◆智晶新品齊發，動能強，透明異型及可撓式PMOLED面板最快下季供貨，躍營運成長利器。<BR> ◆康舒攻新能源，三路報捷，新燃料電池出貨、LED路燈業務躍進、陸充電樁訂單到手，Q2獲利俏。<BR> ◆聯電賣茂迪股，獲利1,700萬元。<BR> ◆燦坤攜飛利浦挖黑金。<BR> ◆鄭文隆：兩策略再造台船，回鍋接任董座，強調把握新政策契機，推動海上風電和國艦國造。<BR> ◆長虹看營運，將維持高檔，250億元已售新案三年內分批入帳，業績不受景氣影響，還有機會成長。<BR> ◆環泥開源節流，Q2業績衝。<BR> ◆南亞估塑料景氣持平，董座吳嘉昭預期下半年不會有太大波動，採多角化布局，迎戰紅色供應鏈。<BR> ◆特力明年營收衝400億，貿易事業與美五金大廠Hillman合作，營運進補，兩岸零售拼收成。<BR> ◆大田客戶拉貨，下季要盈。"
15525,2016/6/27 08:25:00,"【Y早報】林全急會財金三巨頭,全力穩定股匯","（開盤日9:00出刊）英國脫歐公投過半,道瓊補跌611點,金融股受創最深；林全急會財金三巨頭,指示四大基金、公股行庫先後進場,國安基金待命；央行本週四開會,市場預期降息1碼<BR>平均得分：4.25分<BR>綜合評析：短線反彈可期,但強弱需觀察<BR>國際股市：4分<BR>1. 英國意外脫歐 道瓊暴跌611點 金融股大跌逾5%<BR>2. 英國脫歐派獲勝,泛歐暴跌7.03%<BR>3. 英國退歐靴子落地 滬指下跌1.3%,表現抗跌<BR>未來的變數：<BR>1. 國際原油價格是否續弱<BR>2. 美國聯準會是否改變升息態度<BR>籌碼變化：4分<BR>外資投信同步加碼：無<BR>外資投信同步賣超：台積電、穩懋<BR>(註：以各項排名前十名做篩選)<BR>1. 外資: - 130.2億<BR>2. 投信: - 2.0 億<BR>3. 官股券商 + 26.6 億<BR>4. 外資期指 淨留倉 + 5.62 萬口 增加<BR>5. 融資餘額: - 13.1 億(店頭市場 – 9.31 億)<BR>6. 融券餘額: - 19752 張<BR>技術面訊號：4分<BR>1. 加權市場成交金額 1238億，量增<BR>2. 加權指數 – 199.6 點，收 8476點<BR>3. 下檔支撐：8400-8420<BR>4. 上檔反壓：8550-8580<BR>5. KD值 56.7，下移<BR>6. RSI 值 31.2，下移<BR>消息面多空：5分<BR>財經頭條：<BR>工商時報：央行擴大降息 機率增<BR>經濟日報：林揆穩股匯 急會財金三巨頭<BR>利多：<BR>1. 台積電(2330)今除息,看好長線填息<BR>2. 清潔能源股,市場新顯學<BR>3. 中鴻(2014)樂觀鋼市 力拚獲利<BR>4. 台塑化(6505)攻澳 年底前要拿15%柴油市場<BR>5. 宏?(2353)轉骨 進擊智聯網<BR>6. 英脫歐衝擊 33檔庫藏股護身<BR>7. 28奈米太搶手 聯電(2303)接單滿載到Q4<BR>8. 脫歐效應 櫃買黃金交易1.67億元 創新高<BR>9. 倫敦包租公 國壽：不拋售 仍值投資<BR>10. 崩盤別慌 專家：這4種可買進<BR>利空：<BR>1. 美元指數暴漲2.19% 英鎊暴跌盤中創30年新低<BR>2. 華為下修出貨 智慧機供應鏈緊張<BR>3. 全球股災 除權息大戲難唱<BR>4. 6年來走了近萬人,營業員掀轉業潮<BR>5. 專利戰起 高通狀告聯發科(2454)盟友魅族<BR>註:綜合分數表示意義:<BR>8分以上，暗示行情有過熱疑慮<BR>5分表示行情中性發展<BR>2分以下，暗示行情恐過度悲觀<BR>以上內容由Yahoo!奇摩股市 與 CMoney理財寶 聯合提供"
15548,2016/6/27 10:00:00,《台北股市》盤中焦點股：台積電、聯電、晶電、承啟、宏達電,1.台積電 (2330) ：今除息首日、每股配息6元，今開高後穩漲約3元、漲幅近2%。<BR> 2.聯電 (2303) ：28奈米太搶手，接單滿載到Q4，今股價逆漲逾1.5%。<BR> 3.立萬利 (3054) ：追價買盤湧入，股價一度漲停。<BR> 4.品安 (8088) ：產業面向好，多頭氣盛，股價逆漲近8%。<BR> 5.力山 (1515) ：6月營收可望維持強勁年增，H2將轉旺，早盤漲逾5%。<BR> 6.晶電 (2448) ：外資、投信前一交易日同步買超，早盤漲逾5.5%。<BR> 7.茂林-KY (4935) ：迎Q3出貨高峰，早盤漲近4%。<BR> 8.晶豪科 (3006) ：上週五三大法人同步買超，今股價抗跌，一度漲逾1%。<BR> 9.承啟 (2425) ：投顧點名今年EPS有望再創高，股價大漲逾4.5%。<BR> 10.事欣科 (4916) ：自營商上週五買超，今股價漲近3.5%。<BR> 11.宏? (2353) ：揪瑞典商搶VR商機，股價勝大盤，漲近1.5%。<BR> 12.大成 (1210) ：外資上週合計買超近8千張，股價回檔修正後今早走高1.7%，於29元之上蓄勢。<BR> 13.豐泰 (9910) ：外資調節，惟股價2度測試125元有守，多方伺機出擊，早盤上漲1.6%。<BR> 14.遠百 (2903) ：2020年前再拓展3店，拚業績倍增，外資上週買超約3600張，月線支撐強，早盤逆勢上漲1%。<BR> 15.宏達電 (2498) ：去年大虧，力拚VR利益極大化；上周五外資反手買超6886張，早盤逆勢勁揚4%。<BR> 16.太醫 (4126) ：買盤點火，早盤走揚近3%，強過大盤。<BR> 17.精華 (1565) ：獲利成長可期，早盤反彈近3%，收復700元及月線。
15593,2016/6/27 15:21:00,台股盤後－脫歐衝擊稍減 台積電強勢填息撐盤 小跌18點,經過上周五的重挫後，英國脫歐對台股衝擊稍緩，儘管早盤指數開低，不過隨著台積電、國泰金、富邦金連袂演出填息走勢，加上遊戲、太陽能、LED等次族群吸引資金進駐，抵銷下跌壓力，指數開低後隨即向平盤附近靠攏，終場小跌18.12點，以8458.87點作收，成交值630.75億元。<BR>櫃買市場也明顯強於集中市場，雖然早盤同樣開低，不過低接買盤拉高指數回到平盤之上，終場上漲0.81點，以125.75點作收，成交值169.03億元。<BR>台股今天類股漲跌互見，其中以食品及資訊服務類股漲幅最高，將近1.4%，電子通路、電機機械、油電燃氣、生醫、水泥等漲幅也在1%以上，電子零組件、建材營造、化學生醫、塑膠、其他電子、通信網路、造紙、化學、貿易百貨等ˇ也收紅。<BR>至於金融類股則是因為除息影響，類股指數下跌近1.4%，半導體也因為台積電除息，類股下跌逾1%，航運、橡膠、電器電纜、汽車、玻陶、電腦設備、光電、鋼鐵、紡纖等也收黑。<BR>晶圓代工龍頭台積電今天除息6元，不畏英國脫歐影響，台積電展現了強勁的填息氣勢，盤中一度填息50%，也帶動立積、立萬利、旺宏、強茂、訊芯-KY、世芯-KY、聯電、聯陽、創意、華亞科等個股跟進走揚。<BR>另外鴻海也延續了上周股東會以來的多方氣勢，今天早盤開低後隨即回到平盤之上，終場則是小漲0.5元，也帶動榮創、正達、臻鼎-KY、建漢、廣宇、群創、京鼎、GIS-KY等走揚。<BR>遊戲股則是因為暑假旺季將近，包括育駿、棒辣椒、尚凡、智冠、辣椒、大宇資、宇峻、網龍、歐買尬、樂陞、橘子等均逆勢抗跌。<BR>LED族群部分，在晶電大漲逾8%領軍下，艾笛森、佰鴻、華上、華興、億光、東貝、宏齊等漲幅都在1%以上。<BR>太陽能類股也因為旺季將至，在碩禾帶動下，包括鼎元、嘉晶、益通、昱晶、綠能、崇越、中美晶、茂迪、等均收紅。<BR>運達投顧分析師顏逸民表示，台股今天雖然收跌，不過就指數表現來看，外有歐美股市大跌，內有電金權值股除息使得指數下跌70點的內部壓力，指數在開低之後能持續縮小跌幅，顯示外在負面因素的衝擊已有減小跡象，接下來就看台積電能否持續演出強勢的填息行情，若是台積電能儘快站回157元以上，指數也能回到季線8466點之上，台股可望逐步走出英國脫歐陰霾。<BR>
15626,2016/6/28 06:02:00,聯電ADR27日上漲0.04美元漲幅2.08%折台股12.75元,(中央社台北2016年 6月28日電)聯電在NYSE掛牌 ADR以1.96美元作收，上漲0.04美元，漲幅 2.08%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 6月27日新台幣匯市收盤價32.533元計算，相當台股聯電每股為 12.75元。<BR>最近10個交易日行情如下：<BR> 聯電 ADR 近十個交易日行情 交易日收盤價漲跌漲跌幅%匯率折台股06/271.960.042.0832.53312.7506/241.92-0.07-3.5232.50212.4806/231.990.031.5332.19012.8106/221.960.010.5132.22112.6306/211.950.010.5232.25812.5806/201.940.042.1132.25612.5206/171.900.021.0632.38512.3106/161.88-0.05-2.5932.39112.1806/151.930.021.0532.44112.5206/141.91-0.05-2.5532.42312.39
15746,2016/6/29 08:38:00,《今日焦點新聞》彭博訪調：央行明天會降息,時報-今日焦點新聞<BR> 國內頭條：<BR> 1.壽險業放膽錢進台股。(工商時報)<BR> 2.台積急行軍，今拚完全填息。(工商時報)<BR> 3.休息日加班費，加碼再加碼。(工商時報)<BR> 4.歐盟高峰會揭幕，英鎊止跌。(工商時報)<BR> 5.馬玉山：重複課稅卡住都更。(工商時報)<BR> 6.智慧自動化帶動成長，上銀：今年營運優於去年。(中國時報)<BR> 7.半導體鏈全線看旺。(經濟日報)<BR> 8.彭博訪調：央行明天會降息。(經濟日報)<BR> 9.台積接單提前爆滿，客戶緊急向聯電、中芯調撥產能。(電子時報)<BR> 10.大陸PCB大軍強力搶灘，台廠直言5年內難撼動版圖。(電子時報)<BR> 大陸頭條：<BR> 1.魅族回應高通5.2億人民幣專利訴訟：不接受「黑盒」機制。(北京晨報)<BR> 2.北京二手房成交量現斷崖式下跌，一線樓市或豪宅化。(央視財經頻道)<BR> 3.民間投資增速滑坡，央地醞釀政策升級支援民間投資。(經濟參考報)<BR> 4.中國下月起將全面推開資源稅改革，實行從價計徵。(北京青年報)<BR> 5.中信證券迎新任總經理，高層換血基本告一段落。(京華時報)<BR> 國際頭條：<BR> 1.歐盟領導人在布魯塞爾就英國脫歐舉行會談。(華爾街日報)<BR> 2.大眾汽車將支付至多147億美元就柴油排放問題達成和解。(華爾街日報)<BR> 3.英國脫歐本幣走強，全球央行陣腳大亂。(華爾街日報) <BR> 4.中國與越南同意加強海事合作。(華爾街日報)<BR> 5.中國首架國產支線客機ARJ21投入商業運營。(華爾街日報)<BR> 6.德拉吉料英國退歐將令歐元區增長率至多降低0.5%。(華爾街日報)<BR> （編輯整理：林哲生）
15795,2016/6/29 14:40:00,台股盤後－台積電3天強勢填息 營建先行慶祝央行降息 上漲81點,歐美股市回穩，台股也受惠於台積電強勢填息下大舉反彈，加上市場也預期明天央行將降息，營建股成資金流入焦點，推升指數以平高盤開出，盤中一度衝過8600點，大漲104點，越過月線8591點，中場過後陷入震盪，終場上漲81.05點，以8586.56點作收，成交值814.85億元。<BR>櫃買市場也同樣開高震盪，終場上漲0.91點，以127.61點作收，成交值204.1億元。<BR>台股今天類股表現幾乎全面上漲，僅水泥逆勢收黑，至於漲幅最高的則是光電類股，漲幅逾2%，玻陶、食品、半導體、電子零組件、建材營造、造紙、航運等漲幅也超過1%，生醫、塑膠、化學生醫、化學、紡纖、通信網路、汽車、金融、觀光、電腦設備、電子通路、油電燃氣、資訊服務、電機機械、其他電子、貿易百貨、橡膠、電器電纜等均收紅。<BR>晶圓代工龍頭台積電今天展現強大的領頭羊氣勢，僅僅用了3天就完成6元的填息，同時也開始準備回補6月24日的黑K棒，也帶動半導體相關個股，包括元隆、笙泉、安茂等亮燈漲停，聯發科、聯詠、聯電也均收紅。<BR>央行將在明天召開理監事會議，市場預期央行將降息半碼甚至一碼，有利於房市回春，激勵營建股包括長虹、冠德、名軒、華固、宏盛、鄉林、國揚、太子、興富發、富旺等漲幅均超過2%。<BR>DRAM及LED也吸引資金流入，其中DRAM股包括華邦電、南亞科、創見、威剛、宜鼎、勁永、宇瞻、商丞等均收紅；LED部分則在晶電獲外資調高目標價激勵下，晶電上漲逾2%，宏齊更是亮燈漲停，其他包括光寶科、億光、東貝、泰谷、新世紀、榮創、艾笛森、隆達、光鋐、湯石、雷笛克也都收紅。<BR>軋空指標股宏達電，今天表現則轉弱，儘管早盤一度再衝到112元，不過賣壓湧現，10點後隨即翻黑，一度回測100元整數關卡，終場以101元作收。<BR>亞洲投顧分析師劉峻榮表示，台股今天受惠於台積電3天就完成填息的強勢表現，多方氣勢大增，加上摩台期及台指期，多方部位也有持續布局新月份契約，如果成交值能夠維持在800億元以上，指數仍有機會緩步回補6月24日的長黑K棒。
15934,2016/7/1 08:35:00,《今日焦點新聞》彭淮南：經濟陷最弱的L型,時報-今日焦點新聞<BR> 國內頭條：<BR> 1.央行降息半碼留子彈。(工商時報)<BR> 2.取消7天國假，改一例一休。(工商時報)<BR> 3.流言重傷，人民幣突急貶。(工商時報)<BR> 4.國發會主委陳添枝：下半年復甦訊號明顯。(工商時報)<BR> 5.批稅制！楊德華：擬讓程泰、亞崴下市。(工商時報)<BR> 6.立訊37.8億娶美律，新政府不准。(中國時報)<BR> 7.彭淮南：經濟陷最弱的L型。(經濟日報)<BR> 8.外資買超百億，資金行情燒。(經濟日報)<BR> 9.台電信業5G關鍵路口動向紛歧，競爭版圖恐大動盪。(電子時報)<BR> 10.28/40奈米急單湧現，聯電跟進台積電拚產能滿戴。(電子時報)<BR> 大陸頭條：<BR> 1.央企近七成為混合所有制，將推進處置「僵屍企業」。(人民日報)<BR> 2.國有資本將加大五大領域投入，培育經濟增長新動能。(經濟參考報)<BR> 3.房企負債率上升，業內預警後續融資風險。(經濟參考報)<BR> 4.百城住宅均價連續11個月雙漲，同比漲幅進一步擴大。(經濟參考報)<BR> 5.華潤：對「寶能係」罷免萬科所有董事監事的提案有異議。(新華網)<BR> 國際頭條：<BR> 1.日5月核心CPI年減0.4%，創2013年4月來最大跌幅。﹙路透社﹚<BR> 2.中國央行：無意通過匯率貶值提升貿易競爭力，人民幣不存在長期貶值基礎。﹙路透社﹚<BR> 3.Model S自動駕駛驚爆死亡車禍，美政府對特斯拉啟動調查。﹙路透社﹚ <BR> 4.英國內政大臣梅宣佈競選首相。(華爾街日報)<BR> 5.英國脫歐或使美國重回全球GDP排名榜首。(華爾街日報)<BR> 6.電信公司Oi破產保護申請獲准，為巴西史上最大破產案。(華爾街日報)<BR> （編輯整理：林哲生）
16443,2016/7/7 08:51:00,台股7月7日 訊息盤點(三) 盤前分析,1.週二晚間歐美股市受到義大利銀行爆壞帳危機，全面回檔，亞洲股市在日元再度走強，日經重挫之下走弱，台股跳空下跌，並跌破月線8618點。電子股走勢相對較強，類股指數週三僅回檔到月線，且月線翻揚，仍為多方主軸。<BR>2.蘋概雙雄大立光、可成昨（5）日公布6月營收失色。大立光雖如預期衝上今年新高、達35.94億元，但月增率僅7%，且比去年同期衰退三成。可成為56.08億元，連續三個月下滑，下探近四個月來低點。<BR>3.生技產業的年度盛會：台灣生技月將於7/20?7/24登場<BR>4.三大法人合計賣超155.09億元。其中外資賣超147.5億元，投信賣超3.82億元，自營商賣超3.77億元。外資買超前五大為承啟、緯創、京元電子、瑞軒、中美晶；賣超前五大為新光金、國泰金、富邦金、聯電、日月光。投信買超前五大為友達、美律、元太、振曜、微星；賣超前五大為京元電子、開發金、穩懋、全新、宏?。
16523,2016/7/7 19:10:00,台股上漲65.16點 收8640.91點,"（中央社台北2016年7月7日電）加權指數今天開盤為8,605.38點，盤中最高8,653.70點，最低8,605.38點，收盤指數8,640.91點，上漲65.16點，成交值為新台幣629.91億元；不含金融保險股指數7,384.33點，上漲65.18點。<BR>收盤時上漲家數2,514檔，下跌2,389檔，持平者574檔。<BR>成交量前10名個股依次為：友達 (2409) 、群創 (3481) 、元大台灣50反1（00632R）、聯電 (2303) 、元大滬深300正2（00637L）、宏?? (2353) 、彩晶 (6116) 、FB上証正2（00633L）、華映 (2475) 、中信金 (2891) 。<BR>成交值前10名個股依次為：台積電 (2330) 、宏達電 (2498) 、可成 (2474) 、友達 (2409) 、大立光 (3008) 、鴻海 (2317) 、台達電 (2308) 、元大台灣50反1（00632R）、聯發科 (2454) 、康友-KY (6452) 。<BR>市值前10名個股依次為：台積電 (2330) 、鴻海 (2317) 、中華電 (2412) 、台塑化 (6505) 、台塑 (1301) 、南亞 (1303) 、台化 (1326) 、國泰金 (2882) 、台達電 (2308) 、大立光 (3008) 。<BR>外資買超22.46億元、投信賣超1.15億元、自營商（自行買賣）買超0.84億元、自營商（避險）賣超4.74億元。"
16534,2016/7/8 06:21:00,聯電ADR7日上漲0.06美元漲幅3.08%折台股12.99元,(中央社台北2016年 7月 8日電)聯電在NYSE掛牌 ADR以2.01美元作收，上漲0.06美元，漲幅 3.08%。<BR>由於每單位聯電 ADR相當於台股 5股聯電普通股，以 7月 7日新台幣匯市收盤價32.306元計算，相當台股聯電每股為 12.99元。<BR>最近10個交易日行情如下：<BR> 聯電 ADR 近十個交易日行情 交易日收盤價漲跌漲跌幅%匯率折台股07/072.010.063.0832.30612.9907/061.95-0.02-1.0232.40712.6407/051.97-0.01-0.5132.28212.7207/011.98-0.01-0.5032.21812.7606/301.99-0.01-0.5032.28612.8506/292.000.010.5032.34312.9406/281.990.031.5332.43512.9106/271.960.042.0832.53312.7506/241.92-0.07-3.5232.50212.4806/231.990.031.5332.19012.81
